divipola5,anio,hurto_personas_total,hurto_vehiculos_total,estupefacientes_operativos,estupe_basuco_cantidad,estupe_marihuana_cantidad,gasto_planeado_total,gasto_vigilancia_armada,gasto_ejecutado_total,num_procesos,num_adjudicados,tasa_competencia_promedio,tasa_adjudicacion,share_vigilancia,tuvo_secop,poblacion,hurto_personas_per_capita,hurto_vehiculos_per_capita,estupefacientes_per_capita,gasto_per_capita,gasto_ejecutado_per_capita,gasto_vigilancia_per_capita
17444,2019,4,0.0,19.0,121.0,2062.0,0.0,0.0,0.0,0.0,0.0,,,,0,15011.0,2.664712544134302,0.0,12.657384584637931,0.0,0.0,0.0
17444,2021,2,2.0,22.0,496.0,1799.0,0.0,0.0,0.0,0.0,0.0,,,,0,13464.0,1.4854426619132501,1.4854426619132501,16.33986928104575,0.0,0.0,0.0
17444,2022,1,1.0,26.0,120.0,1465.0,6367536.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,13547.0,0.7381708127260649,0.7381708127260649,19.192441130877686,470.0329224182476,0.0,0.0
17444,2023,4,2.0,34.0,120.1,1680.2,6871893.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,13627.0,2.9353489396051957,1.4676744698025979,24.95046598664416,504.28509576575914,0.0,0.0
17444,2024,2,1.0,30.0,127.3,1899.7,0.0,0.0,0.0,0.0,0.0,,,,0,13701.0,1.4597474636887817,0.7298737318443909,21.896211955331726,0.0,0.0,0.0
17444,2025,4,3.0,39.0,209.2,2059.2,0.0,0.0,0.0,0.0,0.0,,,,0,13763.0,2.9063430938022234,2.1797573203516674,28.336845164571677,0.0,0.0,0.0
17446,2005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3489.0,8.598452278589853,0.0,0.0,0.0,0.0,0.0
17446,2006,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3490.0,5.730659025787965,0.0,0.0,0.0,0.0,0.0
17446,2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3477.0,5.752085130859936,0.0,0.0,0.0,0.0,0.0
17446,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3451.0,2.8977108084613157,0.0,0.0,0.0,0.0,0.0
17446,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3439.0,2.9078220412910727,0.0,0.0,0.0,0.0,0.0
17446,2012,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3429.0,5.832604257801108,0.0,2.916302128900554,0.0,0.0,0.0
17446,2013,1,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,,,,0,3424.0,2.920560747663551,0.0,2.920560747663551,0.0,0.0,0.0
17446,2016,1,0.0,4.0,1.8,105.0,0.0,0.0,0.0,0.0,0.0,,,,0,3396.0,2.9446407538280326,0.0,11.77856301531213,0.0,0.0,0.0
17446,2019,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,3379.0,2.9594554601953242,2.9594554601953242,0.0,0.0,0.0,0.0
17446,2023,1,0.0,5.0,19.6,272.0,0.0,0.0,0.0,0.0,0.0,,,,0,2700.0,3.7037037037037037,0.0,18.51851851851852,0.0,0.0,0.0
17486,2003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,27487.0,0.7276166915269036,0.0,0.0,0.0,0.0,0.0
17486,2004,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,27829.0,2.51536167307485,0.0,0.0,0.0,0.0,0.0
17486,2005,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,28140.0,22.388059701492537,0.0,0.0,0.0,0.0,0.0
17486,2006,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,28416.0,9.853603603603602,0.0,0.0,0.0,0.0,0.0
17486,2007,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,28652.0,12.215552142956863,0.0,0.0,0.0,0.0,0.0
17486,2009,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,29130.0,9.268795056642636,0.0,0.0,0.0,0.0,0.0
17486,2010,28,1.0,42.0,140.5,28290.0,0.0,0.0,0.0,0.0,0.0,,,,0,29359.0,9.53710957457679,0.34061105623488536,14.305664361865187,0.0,0.0,0.0
17486,2011,29,3.0,83.0,2445.3,9070.0,0.0,0.0,0.0,0.0,0.0,,,,0,29589.0,9.800939538341952,1.0138902970698571,28.050964885599377,0.0,0.0,0.0
17486,2012,39,2.0,78.0,1291.4,6368.4,0.0,0.0,0.0,0.0,0.0,,,,0,29829.0,13.074524791310468,0.6704884508364343,26.149049582620936,0.0,0.0,0.0
17486,2013,19,2.0,65.0,2060.0,3359.0,0.0,0.0,0.0,0.0,0.0,,,,0,30050.0,6.322795341098169,0.6655574043261231,21.630615640599004,0.0,0.0,0.0
17486,2014,18,2.0,65.0,1029.0,15949.0,0.0,0.0,0.0,0.0,0.0,,,,0,30285.0,5.943536404160475,0.6603929337956084,21.462770348357274,0.0,0.0,0.0
17486,2015,13,5.0,58.0,413.0,82165.0,0.0,0.0,0.0,0.0,0.0,,,,0,30513.0,4.260479140038672,1.6386458230917968,19.008291547864843,0.0,0.0,0.0
17486,2016,31,2.0,71.0,14564.0,55809.0,0.0,0.0,0.0,0.0,0.0,,,,0,30740.0,10.084580351333768,0.6506180871828237,23.096942094990244,0.0,0.0,0.0
17486,2017,19,2.0,32.0,5178.0,866.0,40000000.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,30963.0,6.136356296224526,0.6459322417078448,10.334915867325517,1291.8644834156896,0.0,0.0
17486,2018,20,6.0,43.0,354.0,54188.0,0.0,0.0,0.0,0.0,0.0,,,,0,31180.0,6.414368184733803,1.9243104554201411,13.790891597177678,0.0,0.0,0.0
17486,2019,17,2.0,55.0,148.0,2085.0,0.0,0.0,0.0,0.0,0.0,,,,0,31399.0,5.414185165132648,0.6369629606038408,17.516481416605625,0.0,0.0,0.0
17486,2020,16,2.0,55.0,320.0,23900.0,0.0,0.0,0.0,0.0,0.0,,,,0,21287.0,7.516324517311035,0.9395405646638794,25.837365528256683,0.0,0.0,0.0
17486,2021,15,1.0,78.0,404.0,4394.0,0.0,0.0,0.0,0.0,0.0,,,,0,21303.0,7.041261794113505,0.46941745294090037,36.61456132939023,0.0,0.0,0.0
17486,2022,14,4.0,70.0,397.0,754129.0,5000000.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,21412.0,6.538389688025406,1.8681113394358302,32.69194844012703,233.5139174294788,0.0,0.0
17486,2023,9,4.0,95.0,602.3,6661.3,0.0,0.0,0.0,0.0,0.0,,,,0,21543.0,4.177691129369169,1.8567516130529638,44.09785081000789,0.0,0.0,0.0
17486,2024,6,2.0,83.0,300.8,4213.3,0.0,0.0,0.0,0.0,0.0,,,,0,21644.0,2.7721308445758637,0.9240436148586214,38.347810016632785,0.0,0.0,0.0
17486,2025,11,7.0,72.0,436.49,2928.8,41588365.0,0.0,39000000.0,3.0,1.0,,0.3333333333333333,0.0,1,21755.0,5.05630889450701,3.217651114686279,33.095840036773154,1911.6692714318547,1792.6913353252125,0.0
17495,2005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,6903.0,7.243227582210633,0.0,0.0,0.0,0.0,0.0
17495,2007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,6800.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0
17495,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,6699.0,1.4927601134497686,0.0,0.0,0.0,0.0,0.0
17495,2010,1,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,6640.0,1.5060240963855422,0.0,13.55421686746988,0.0,0.0,0.0
17495,2012,2,2.0,11.0,0.0,380.5,0.0,0.0,0.0,0.0,0.0,,,,0,6530.0,3.0627871362940273,3.0627871362940273,16.84532924961715,0.0,0.0,0.0
17495,2013,1,0.0,13.0,5.0,245.0,0.0,0.0,0.0,0.0,0.0,,,,0,6481.0,1.5429717636167257,0.0,20.058632927017435,0.0,0.0,0.0
17495,2014,6,1.0,8.0,0.0,887.0,0.0,0.0,0.0,0.0,0.0,,,,0,6430.0,9.331259720062208,1.5552099533437014,12.441679626749611,0.0,0.0,0.0
17495,2015,3,0.0,20.0,15.0,338.0,0.0,0.0,0.0,0.0,0.0,,,,0,6374.0,4.706620646375902,0.0,31.377470975839348,0.0,0.0,0.0
17495,2016,4,0.0,15.0,36.0,261.0,0.0,0.0,0.0,0.0,0.0,,,,0,6322.0,6.3271116735210375,0.0,23.72666877570389,0.0,0.0,0.0
17495,2017,1,1.0,4.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,,,,0,6272.0,1.5943877551020407,1.5943877551020407,6.377551020408163,0.0,0.0,0.0
17495,2018,1,0.0,18.0,2.0,416.0,0.0,0.0,0.0,0.0,0.0,,,,0,6228.0,1.6056518946692355,0.0,28.90173410404624,0.0,0.0,0.0
17495,2019,1,2.0,7.0,6.0,636.0,0.0,0.0,0.0,0.0,0.0,,,,0,6175.0,1.6194331983805668,3.2388663967611335,11.336032388663966,0.0,0.0,0.0
17495,2020,2,0.0,9.0,51.0,1299.0,0.0,0.0,0.0,0.0,0.0,,,,0,6065.0,3.2976092333058533,0.0,14.83924154987634,0.0,0.0,0.0
17495,2021,2,1.0,14.0,8.0,908.0,0.0,0.0,0.0,0.0,0.0,,,,0,6064.0,3.2981530343007917,1.6490765171503958,23.08707124010554,0.0,0.0,0.0
17495,2022,3,0.0,11.0,10.0,820.0,0.0,0.0,0.0,0.0,0.0,,,,0,6100.0,4.918032786885246,0.0,18.0327868852459,0.0,0.0,0.0
17495,2023,8,1.0,12.0,11.8,760.7,0.0,0.0,0.0,0.0,0.0,,,,0,6123.0,13.065490772497142,1.6331863465621428,19.598236158745713,0.0,0.0,0.0
17495,2024,3,1.0,11.0,8.0,877.3,62452865.0,29000000.0,62452865.0,2.0,2.0,0.0120481927710843,1.0,0.4643501943425654,1,6146.0,4.88122356003905,1.6270745200130166,17.897819720143183,10161.546534331272,10161.546534331272,4718.516108037748
17495,2025,3,0.0,10.0,13.0,638.9000000000001,0.0,0.0,0.0,0.0,0.0,,,,0,6168.0,4.863813229571985,0.0,16.212710765239947,0.0,0.0,0.0
17513,2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,15838.0,0.6313928526329082,0.0,0.0,0.0,0.0,0.0
17513,2005,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,15196.0,7.896814951302974,0.0,0.0,0.0,0.0,0.0
17513,2006,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,14844.0,1.3473457289140394,0.0,0.0,0.0,0.0,0.0
17513,2007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,14489.0,5.521430050383049,0.0,0.0,0.0,0.0,0.0
17513,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,14132.0,0.7076139258420605,0.0,0.0,0.0,0.0,0.0
17513,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,13792.0,5.800464037122969,0.0,0.0,0.0,0.0,0.0
17513,2010,6,0.0,22.0,108.0,1815.0,0.0,0.0,0.0,0.0,0.0,,,,0,13472.0,4.453681710213777,0.0,16.33016627078385,0.0,0.0,0.0
17513,2011,3,1.0,18.0,15.0,546.0,0.0,0.0,0.0,0.0,0.0,,,,0,13156.0,2.280328367284889,0.7601094557616297,13.681970203709335,0.0,0.0,0.0
17513,2012,9,0.0,38.0,65.0,1009.6,0.0,0.0,0.0,0.0,0.0,,,,0,12843.0,7.00770847932726,0.0,29.588102468270655,0.0,0.0,0.0
17513,2013,3,0.0,52.0,117.0,1066.0,0.0,0.0,0.0,0.0,0.0,,,,0,12540.0,2.3923444976076556,0.0,41.46730462519936,0.0,0.0,0.0
17513,2014,5,0.0,40.0,211.0,1455.0,0.0,0.0,0.0,0.0,0.0,,,,0,12244.0,4.0836327997386475,0.0,32.66906239790918,0.0,0.0,0.0
17513,2015,6,0.0,56.0,171.5,1581.5,0.0,0.0,0.0,0.0,0.0,,,,0,11952.0,5.02008032128514,0.0,46.85408299866131,0.0,0.0,0.0
17513,2016,5,2.0,53.0,98.0,2660.0,0.0,0.0,0.0,0.0,0.0,,,,0,11673.0,4.28338901739056,1.713355606956224,45.403923584339935,0.0,0.0,0.0
17513,2018,6,1.0,51.0,79.0,1245.0,0.0,0.0,0.0,0.0,0.0,,,,0,11130.0,5.3908355795148255,0.8984725965858041,45.82210242587601,0.0,0.0,0.0
17513,2019,4,2.0,20.0,21.0,2132.0,0.0,0.0,0.0,0.0,0.0,,,,0,10863.0,3.6822240633342536,1.8411120316671268,18.41112031667127,0.0,0.0,0.0
17513,2020,5,1.0,19.0,30.0,721.0,0.0,0.0,0.0,0.0,0.0,,,,0,15509.0,3.22393448965117,0.644786897930234,12.250951060674447,0.0,0.0,0.0
17513,2021,4,3.0,25.0,60.0,2095.0,0.0,0.0,0.0,0.0,0.0,,,,0,15536.0,2.5746652935118433,1.9309989701338826,16.091658084449023,0.0,0.0,0.0
17513,2022,9,1.0,40.0,96.0,892.0,0.0,0.0,0.0,0.0,0.0,,,,0,15606.0,5.767012687427912,0.6407791874919903,25.63116749967961,0.0,0.0,0.0
17513,2023,4,1.0,54.0,148.5,1229.2,0.0,0.0,0.0,0.0,0.0,,,,0,15680.0,2.5510204081632657,0.6377551020408164,34.43877551020408,0.0,0.0,0.0
17513,2024,4,1.0,63.0,552.6,3156.1,0.0,0.0,0.0,0.0,0.0,,,,0,15791.0,2.533088468114749,0.6332721170286872,39.896143372807295,0.0,0.0,0.0
17524,2003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,18317.0,2.1837637167658457,0.0,0.0,0.0,0.0,0.0
17524,2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,18130.0,0.5515719801434087,0.0,0.0,0.0,0.0,0.0
17524,2005,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,18037.0,8.870654765204856,0.0,0.0,0.0,0.0,0.0
17524,2006,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,18033.0,7.763544612654577,0.0,0.0,0.0,0.0,0.0
17524,2007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,18008.0,4.4424700133274095,0.0,0.0,0.0,0.0,0.0
17524,2009,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,17952.0,7.7985739750445635,0.0,0.0,0.0,0.0,0.0
17524,2010,7,0.0,247.0,8535.06,20724.0,0.0,0.0,0.0,0.0,0.0,,,,0,17921.0,3.906032029462642,0.0,137.8271301824675,0.0,0.0,0.0
17524,2011,9,2.0,254.0,5337.6,13832.2,0.0,0.0,0.0,0.0,0.0,,,,0,17890.0,5.030743432084964,1.1179429849077698,141.97875908328675,0.0,0.0,0.0
17524,2012,19,3.0,316.0,4789.5,15084.0,0.0,0.0,0.0,0.0,0.0,,,,0,17865.0,10.63532045899804,1.6792611251049538,176.88217184438847,0.0,0.0,0.0
17524,2013,2,3.0,359.0,6305.0,12973.0,0.0,0.0,0.0,0.0,0.0,,,,0,17834.0,1.12145340361108,1.68218010541662,201.30088594818886,0.0,0.0,0.0
17524,2014,12,4.0,395.0,5751.4,15164.0,0.0,0.0,0.0,0.0,0.0,,,,0,17795.0,6.743467266085979,2.24782242202866,221.97246417533015,0.0,0.0,0.0
17524,2015,29,1.0,207.0,1450.0,9475.0,0.0,0.0,0.0,0.0,0.0,,,,0,17760.0,16.32882882882883,0.5630630630630631,116.55405405405406,0.0,0.0,0.0
17524,2016,16,4.0,104.0,2630.8,7470.0,0.0,0.0,0.0,0.0,0.0,,,,0,17717.0,9.030874301518315,2.2577185753795788,58.70068295986905,0.0,0.0,0.0
17524,2017,25,3.0,109.0,5421.1,7819.4,0.0,0.0,0.0,0.0,0.0,,,,0,17674.0,14.145071856965032,1.697408622835804,61.67251329636755,0.0,0.0,0.0
17524,2018,22,2.0,87.0,3387.2,2793.0,0.0,0.0,0.0,0.0,0.0,,,,0,17639.0,12.472362378819662,1.1338511253472419,49.32252395260502,0.0,0.0,0.0
17524,2019,24,1.0,124.0,1087.5,5096.0,0.0,0.0,0.0,0.0,0.0,,,,0,17597.0,13.638688412797636,0.5682786838665682,70.46655679945445,0.0,0.0,0.0
17524,2020,11,3.0,114.0,184.0,3871.0,0.0,0.0,0.0,0.0,0.0,,,,0,15757.0,6.981024306657359,1.9039157199974615,72.34879735990353,0.0,0.0,0.0
17524,2021,19,6.0,158.0,823.9,7243.9,0.0,0.0,0.0,0.0,0.0,,,,0,15795.0,12.029123140234251,3.798670465337132,100.03165558721115,0.0,0.0,0.0
17524,2022,14,9.0,152.0,11300.0,3656.0,0.0,0.0,0.0,0.0,0.0,,,,0,15875.0,8.818897637795276,5.669291338582678,95.74803149606299,0.0,0.0,0.0
17524,2023,16,9.0,210.0,416.3,6159.8,0.0,0.0,0.0,0.0,0.0,,,,0,15978.0,10.013768932281886,5.632745024408562,131.43071723619977,0.0,0.0,0.0
17524,2024,15,2.0,219.0,1117.88,141925.1,0.0,0.0,0.0,0.0,0.0,,,,0,16062.0,9.338812103100485,1.2451749470800648,136.3466567052671,0.0,0.0,0.0
17524,2025,16,7.0,247.0,712.9,54937.7,11226531.0,0.0,11226531.0,2.0,2.0,,1.0,0.0,1,16121.0,9.92494262142547,4.342162396873643,153.2163017182557,696.3917250790894,696.3917250790894,0.0
17541,2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26346.0,0.3795642602292568,0.0,0.0,0.0,0.0,0.0
17541,2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26402.0,0.378759184910234,0.0,0.0,0.0,0.0,0.0
17541,2005,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26426.0,9.83879512601226,0.0,0.0,0.0,0.0,0.0
17541,2006,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26414.0,9.843264935261605,0.0,0.0,0.0,0.0,0.0
17541,2007,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26418.0,4.92088727382845,0.0,0.0,0.0,0.0,0.0
17541,2009,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,26401.0,8.333017688723912,0.0,0.0,0.0,0.0,0.0
17541,2010,7,0.0,14.0,0.0,791.0,0.0,0.0,0.0,0.0,0.0,,,,0,26394.0,2.652117905584603,0.0,5.304235811169206,0.0,0.0,0.0
17541,2011,11,0.0,21.0,33.0,7525.0,0.0,0.0,0.0,0.0,0.0,,,,0,26384.0,4.169193450576106,0.0,7.959369314736204,0.0,0.0,0.0
17541,2012,33,2.0,35.0,143.5,2291.0,0.0,0.0,0.0,0.0,0.0,,,,0,26380.0,12.509476876421532,0.7581501137225171,13.26762699014405,0.0,0.0,0.0
17541,2013,9,0.0,43.0,162.0,2459.0,0.0,0.0,0.0,0.0,0.0,,,,0,26370.0,3.4129692832764507,0.0,16.306408797876376,0.0,0.0,0.0
17541,2014,6,0.0,66.0,136.0,4502.0,0.0,0.0,0.0,0.0,0.0,,,,0,26360.0,2.276176024279211,0.0,25.037936267071323,0.0,0.0,0.0
17541,2015,4,0.0,114.0,410.5,4411.0,0.0,0.0,0.0,0.0,0.0,,,,0,26361.0,1.5173931186222072,0.0,43.245703880732904,0.0,0.0,0.0
17541,2016,9,1.0,127.0,117.0,4368.0,0.0,0.0,0.0,0.0,0.0,,,,0,26343.0,3.4164673727365904,0.3796074858596211,48.21015070417188,0.0,0.0,0.0
17541,2017,4,0.0,99.0,144.0,2580.0,0.0,0.0,0.0,0.0,0.0,,,,0,26347.0,1.518199415493225,0.0,37.57543553345732,0.0,0.0,0.0
17541,2018,7,1.0,54.0,217.0,1333.0,0.0,0.0,0.0,0.0,0.0,,,,0,26344.0,2.657151533556028,0.3795930762222897,20.498026116003643,0.0,0.0,0.0
17541,2020,1,0.0,27.0,58.0,5147.0,0.0,0.0,0.0,0.0,0.0,,,,0,20063.0,0.4984299456711359,0.0,13.45760853312067,0.0,0.0,0.0
17541,2021,4,2.0,26.0,37.0,2371.0,0.0,0.0,0.0,0.0,0.0,,,,0,20006.0,1.9994001799460162,0.9997000899730081,12.996101169649105,0.0,0.0,0.0
17541,2022,5,0.0,29.0,44.0,2507.0,41053317.0,0.0,17553517.0,3.0,1.0,,0.3333333333333333,0.0,1,20129.0,2.4839783397088775,0.0,14.407074370311491,2039.511004024045,872.0511202742312,0.0
17541,2023,2,0.0,22.0,81.0,2819.1,60490000.0,0.0,0.0,3.0,0.0,,0.0,0.0,1,20242.0,0.9880446596186148,0.0,10.868491255804763,2988.3410730165006,0.0,0.0
17541,2024,3,0.0,29.0,12.2,1554.5,517898486.0,396720286.0,0.0,11.0,0.0,,0.0,0.7660193970908808,1,20331.0,1.4755791648221928,0.0,14.26393192661453,25473.34051448527,0.0,19513.072942796713
17541,2025,2,0.0,30.0,89.0,3384.5,374466667.0,138666667.0,41700000.0,14.0,2.0,,0.14285714285714285,0.3703044335318636,1,20450.0,0.9779951100244499,0.0,14.66992665036675,18311.328459657703,2039.119804400978,6780.766112469438
17614,2003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,52779.0,1.3262850755035147,0.0,0.0,0.0,0.0,0.0
17614,2004,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,53736.0,0.5582849486377847,0.0,0.0,0.0,0.0,0.0
17614,2005,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,54537.0,20.90324000220034,0.0,0.0,0.0,0.0,0.0
17614,2006,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,55166.0,13.414059384403435,0.0,0.0,0.0,0.0,0.0
17614,2007,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,55841.0,13.96823122795079,0.0,0.0,0.0,0.0,0.0
17614,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,56523.0,0.1769191302655556,0.0,0.0,0.0,0.0,0.0
17614,2009,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,57220.0,19.39881160433415,0.0,0.0,0.0,0.0,0.0
17614,2010,66,1.0,99.0,1117.2,15254.0,0.0,0.0,0.0,0.0,0.0,,,,0,57935.0,11.392077328040045,0.17260723224303098,17.088115992060068,0.0,0.0,0.0
17614,2011,79,2.0,162.0,943.32,3261.2,0.0,0.0,0.0,0.0,0.0,,,,0,58627.0,13.475020041960189,0.34113974789772633,27.632319579715833,0.0,0.0,0.0
17614,2012,73,6.0,209.0,1541.4,22320.45,0.0,0.0,0.0,0.0,0.0,,,,0,59340.0,12.301988540613415,1.0111223458038423,35.220761712167175,0.0,0.0,0.0
17614,2013,81,14.0,145.0,410.6,9282.3,0.0,0.0,0.0,0.0,0.0,,,,0,60061.0,13.486288939578095,2.3309635204209056,24.14212217578795,0.0,0.0,0.0
17614,2014,74,10.0,157.0,408.8,14675.9,0.0,0.0,0.0,0.0,0.0,,,,0,60798.0,12.171453008322642,1.6447909470706272,25.82321786900885,0.0,0.0,0.0
17614,2015,37,7.0,165.0,385.0,16653.0,0.0,0.0,0.0,0.0,0.0,,,,0,61535.0,6.0128382221499965,1.1375639879743236,26.8140082879662,0.0,0.0,0.0
17614,2016,45,5.0,154.0,376.0,173809.0,0.0,0.0,0.0,0.0,0.0,,,,0,62296.0,7.223577757801464,0.8026197508668292,24.72068832669834,0.0,0.0,0.0
17614,2017,54,9.0,93.0,430.0,62109.0,0.0,0.0,0.0,0.0,0.0,,,,0,63045.0,8.565310492505352,1.4275517487508924,14.751368070425887,0.0,0.0,0.0
17614,2018,46,2.0,88.0,546.0,188385.0,0.0,0.0,0.0,0.0,0.0,,,,0,63822.0,7.207545987277115,0.3133715646642224,13.788348845225784,0.0,0.0,0.0
17614,2019,125,7.0,79.0,145.0,22207.0,0.0,0.0,0.0,0.0,0.0,,,,0,64593.0,19.351942160915268,1.083708761011255,12.23042744569845,0.0,0.0,0.0
17614,2020,21,4.0,76.0,25418.0,131090.0,0.0,0.0,0.0,0.0,0.0,,,,0,52466.0,4.002592154919377,0.7623985056989288,14.485571608279647,0.0,0.0,0.0
17614,2021,35,7.0,87.0,130.0,4882.0,0.0,0.0,0.0,0.0,0.0,,,,0,53116.0,6.589351607801793,1.3178703215603584,16.379245425107314,0.0,0.0,0.0
17614,2022,48,12.0,118.0,242.0,55879.0,0.0,0.0,0.0,0.0,0.0,,,,0,53393.0,8.989942501826082,2.2474856254565205,22.100275316989116,0.0,0.0,0.0
17614,2023,108,13.0,103.0,176.16,419222.1,5000000.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,53746.0,20.094518661853904,2.4187846537416737,19.16421687195326,93.03017899006437,0.0,0.0
17614,2024,37,13.0,138.0,382.7,454515.9,0.0,0.0,0.0,0.0,0.0,,,,0,54078.0,6.841969007729576,2.403935056769851,25.51869521801842,0.0,0.0,0.0
17614,2025,45,4.0,60.0,679.0,721176.1000000001,228946950.0,0.0,69000000.0,4.0,2.0,,0.5,0.0,1,54360.0,8.278145695364238,0.7358351729212657,11.037527593818984,4211.680463576159,1269.3156732891832,0.0
17616,2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10877.0,0.9193711501333088,0.0,0.0,0.0,0.0,0.0
17616,2005,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10679.0,14.0462590130162,0.0,0.0,0.0,0.0,0.0
17616,2006,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10565.0,15.144344533838145,0.0,0.0,0.0,0.0,0.0
17616,2007,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10456.0,6.694720734506504,0.0,0.0,0.0,0.0,0.0
17616,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10236.0,7.815552950371239,0.0,0.0,0.0,0.0,0.0
17616,2010,7,0.0,36.0,286.8,755.0,0.0,0.0,0.0,0.0,0.0,,,,0,10128.0,6.911532385466035,0.0,35.54502369668246,0.0,0.0,0.0
17616,2011,17,0.0,65.0,409.0,3810.0,0.0,0.0,0.0,0.0,0.0,,,,0,10027.0,16.954223596290017,0.0,64.82497257405007,0.0,0.0,0.0
17616,2012,8,2.0,93.0,625.5,13882.0,0.0,0.0,0.0,0.0,0.0,,,,0,9914.0,8.06939681258826,2.017349203147065,93.80673794633852,0.0,0.0,0.0
17616,2013,4,0.0,78.0,767.0,973.0,0.0,0.0,0.0,0.0,0.0,,,,0,9800.0,4.081632653061225,0.0,79.59183673469387,0.0,0.0,0.0
17616,2014,3,0.0,123.0,1345.0,844.0,0.0,0.0,0.0,0.0,0.0,,,,0,9693.0,3.095017022593624,0.0,126.89569792633858,0.0,0.0,0.0
17616,2015,4,1.0,155.0,863.3,3969.0,0.0,0.0,0.0,0.0,0.0,,,,0,9583.0,4.174058228112282,1.0435145570280706,161.74475633935091,0.0,0.0,0.0
