divipola5,anio,hurto_personas_total,hurto_vehiculos_total,hurto_residencias_total,hurto_comercio_total,capturas_total,homicidios_total,estupefacientes_operativos,estupe_basuco_cantidad,estupe_marihuana_cantidad,hurto_total,gasto_planeado_total,gasto_vigilancia_armada,gasto_ejecutado_total,num_procesos,num_adjudicados,tasa_competencia_promedio,tasa_adjudicacion,share_vigilancia,tuvo_secop,poblacion,hurto_personas_per_capita,hurto_vehiculos_per_capita,hurto_residencias_per_capita,hurto_comercio_per_capita,hurto_total_per_capita,capturas_per_capita,homicidios_per_capita,estupefacientes_per_capita,gasto_per_capita,gasto_ejecutado_per_capita,gasto_vigilancia_per_capita
23570,2016,6,5.0,1.0,0.0,17.0,2.0,12.0,55.0,220.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,39334.0,1.5253978746122947,1.2711648955102457,0.2542329791020491,0.0,3.0507957492245894,4.321960644734835,0.5084659582040982,3.0507957492245894,0.0,0.0,0.0
23570,2017,6,7.0,3.0,13.0,39.0,0.0,14.0,70.0,281.0,29.0,0.0,0.0,0.0,0.0,0.0,,,,0,40129.0,1.4951780507862145,1.7443743925839168,0.7475890253931072,3.2395524433701315,7.22669391213337,9.718657330110394,0.0,3.4887487851678336,0.0,0.0,0.0
23570,2018,7,7.0,8.0,11.0,30.0,3.0,11.0,62.0,231.0,33.0,0.0,0.0,0.0,0.0,0.0,,,,0,40911.0,1.7110312629855051,1.7110312629855051,1.9554643005548629,2.6887634132629366,8.06629023978881,7.332991127080737,0.7332991127080737,2.6887634132629366,0.0,0.0,0.0
23570,2019,11,6.0,5.0,6.0,20.0,6.0,7.0,80.0,325.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,0,41684.0,2.638902216677862,1.4394012090970156,1.1995010075808463,1.4394012090970156,6.71720564245274,4.798004030323385,1.4394012090970156,1.679301410613185,0.0,0.0,0.0
23570,2020,3,2.0,2.0,6.0,20.0,3.0,10.0,81.0,349.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,37031.0,0.8101320515243984,0.540088034349599,0.540088034349599,1.6202641030487968,3.5105722232723937,5.40088034349599,0.8101320515243984,2.700440171747995,0.0,0.0,0.0
23570,2021,10,4.0,5.0,5.0,20.0,1.0,5.0,83.0,368.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,0,37587.0,2.660494319844627,1.064197727937851,1.3302471599223136,1.3302471599223136,6.385186367627105,5.320988639689254,0.26604943198446274,1.3302471599223136,0.0,0.0,0.0
23570,2022,13,5.0,1.0,11.0,19.0,6.0,6.0,85.0,405.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,0,37956.0,3.4250184424069974,1.3173147855411529,0.2634629571082306,2.8980925281905363,7.903888713246917,5.005796185056381,1.5807777426493836,1.5807777426493836,0.0,0.0,0.0
23570,2023,6,18.0,6.0,17.0,7.0,3.0,7.0,100.0,461.7,47.0,0.0,0.0,0.0,0.0,0.0,,,,0,38306.0,1.5663342557301727,4.699002767190518,1.5663342557301727,4.437947057902156,12.269618336553021,1.827389965018535,0.7831671278650864,1.827389965018535,0.0,0.0,0.0
23570,2024,10,13.0,7.0,5.0,20.0,7.0,14.0,101.0,536.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,0,38645.0,2.5876568766981496,3.363953939707595,1.811359813688705,1.2938284383490748,9.056799068443524,5.175313753396299,1.811359813688705,3.62271962737741,0.0,0.0,0.0
23570,2025,7,7.0,1.0,2.0,10.0,3.0,20.0,130.5,802.2,17.0,0.0,0.0,0.0,0.0,0.0,,,,0,38947.0,1.7973142989190438,1.7973142989190438,0.2567591855598634,0.5135183711197268,4.364906154517678,2.567591855598634,0.7702775566795903,5.135183711197268,0.0,0.0,0.0
23574,2004,1,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,21080.0,0.47438330170777987,0.47438330170777987,1.4231499051233396,0.0,2.3719165085388996,0.0,1.4231499051233396,0.0,0.0,0.0,0.0
23574,2012,1,0.0,0.0,2.0,10.0,2.0,1.0,0.0,25000.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,26652.0,0.375206363499925,0.0,0.0,0.75041272699985,1.125619090499775,3.7520636349992498,0.75041272699985,0.375206363499925,0.0,0.0,0.0
23574,2014,1,0.0,0.0,0.0,8.0,0.0,3.0,40.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,28296.0,0.35340684195646027,0.0,0.0,0.0,0.35340684195646027,2.827254735651682,0.0,1.0602205258693809,0.0,0.0,0.0
23574,2015,1,0.0,0.0,1.0,4.0,1.0,7.0,4.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,29141.0,0.3431591228852819,0.0,0.0,0.3431591228852819,0.6863182457705638,1.3726364915411275,0.3431591228852819,2.402113860196973,0.0,0.0,0.0
23574,2016,3,1.0,0.0,2.0,8.0,2.0,4.0,24.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,30019.0,0.9993670675239016,0.3331223558413005,0.0,0.666244711682601,1.9987341350478032,2.664978846730404,0.666244711682601,1.332489423365202,0.0,0.0,0.0
23574,2017,2,1.0,2.0,3.0,18.0,10.0,6.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,30923.0,0.6467677780292985,0.32338388901464926,0.6467677780292985,0.9701516670439478,2.587071112117194,5.820910002263687,3.233838890146493,1.9403033340878957,0.0,0.0,0.0
23574,2018,2,2.0,1.0,3.0,3.0,5.0,2.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,31834.0,0.6282590940503864,0.6282590940503864,0.3141295470251932,0.9423886410755795,2.5130363762015455,0.9423886410755795,1.5706477351259658,0.6282590940503864,0.0,0.0,0.0
23574,2019,1,1.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,32745.0,0.30539013589861047,0.30539013589861047,0.0,1.832340815391663,2.4431210871888838,1.832340815391663,0.30539013589861047,0.0,0.0,0.0,0.0
23574,2020,3,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,24615.0,1.218769043266301,0.4062563477554337,0.4062563477554337,1.6250253910217347,3.656307129798903,0.4062563477554337,0.8125126955108674,0.0,0.0,0.0,0.0
23574,2021,2,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,25002.0,0.7999360051195904,0.0,0.3999680025597952,0.3999680025597952,1.5998720102391808,0.7999360051195904,1.1999040076793857,0.0,0.0,0.0,0.0
23574,2022,5,3.0,0.0,4.0,6.0,1.0,4.0,4.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,25255.0,1.9798059790140565,1.187883587408434,0.0,1.5838447832112454,4.751534349633736,2.375767174816868,0.39596119580281136,1.5838447832112454,0.0,0.0,0.0
23574,2023,4,0.0,2.0,6.0,11.0,1.0,6.0,5.0,145.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,25503.0,1.568442928282947,0.0,0.7842214641414735,2.352664392424421,4.705328784848842,4.3132180527781045,0.39211073207073677,2.352664392424421,0.0,0.0,0.0
23574,2024,4,4.0,0.0,3.0,10.0,0.0,8.0,12.7,239.7,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,25717.0,1.5553913753548236,1.5553913753548236,0.0,1.166543531516118,4.277326282225765,3.888478438387059,0.0,3.1107827507096473,0.0,0.0,0.0
23574,2025,5,1.0,0.0,10.0,5.0,3.0,13.0,28.4,251.7,16.0,16127333.0,16127333.0,0.0,2.0,0.0,,0.0,1.0,1,25919.0,1.929086770322929,0.38581735406458584,0.0,3.858173540645858,6.173077665033373,1.929086770322929,1.1574520621937574,5.015625602839616,622.2204946178479,0.0,622.2204946178479
23580,2003,2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,32481.0,0.6157445891444229,0.30787229457221144,0.0,0.0,0.9236168837166343,0.0,1.8472337674332686,0.0,0.0,0.0,0.0
23580,2005,1,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,35186.0,0.28420394475075317,0.0,0.28420394475075317,0.0,0.5684078895015063,0.0,3.410447337009038,0.0,0.0,0.0,0.0
23580,2009,2,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,39327.0,0.508556462481247,0.2542782312406235,0.0,0.0,0.7628346937218705,0.0,5.085564624812469,0.0,0.0,0.0,0.0
23580,2013,1,2.0,1.0,3.0,40.0,15.0,11.0,1010.0,409.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,44694.0,0.22374367924106145,0.4474873584821229,0.22374367924106145,0.6712310377231843,1.56620575468743,8.949747169642457,3.3561551886159213,2.4611804716516756,0.0,0.0,0.0
23580,2014,1,0.0,1.0,8.0,34.0,17.0,7.0,2190.0,2792.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,0,46148.0,0.21669411458784782,0.0,0.21669411458784782,1.7335529167027826,2.166941145878478,7.367599895986825,3.6837999479934127,1.5168588021149347,0.0,0.0,0.0
23580,2015,5,6.0,3.0,4.0,36.0,10.0,7.0,0.0,130.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,0,47643.0,1.0494721155258904,1.2593665386310686,0.6296832693155343,0.8395776924207125,3.778099615893206,7.556199231786412,2.0989442310517807,1.4692609617362467,0.0,0.0,0.0
23580,2016,12,5.0,3.0,1.0,25.0,11.0,13.0,3.0,140.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,0,49179.0,2.440065881778808,1.0166941174078368,0.610016470444702,0.20333882348156734,4.270115293112914,5.083470587039184,2.236727058297241,2.6434047052603753,0.0,0.0,0.0
23580,2017,6,9.0,9.0,14.0,30.0,13.0,21.0,18.0,252.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,0,50755.0,1.1821495419170525,1.7732243128755787,1.7732243128755787,2.758348931139789,7.486947098807999,5.910747709585262,2.561324007486947,4.137523396709684,0.0,0.0,0.0
23580,2018,5,9.0,10.0,11.0,21.0,9.0,29.0,24.0,377.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,0,52371.0,0.9547268526474576,1.7185083347654238,1.9094537052949152,2.1003990758244067,6.683087968532203,4.009852781119322,1.7185083347654238,5.537415745355253,0.0,0.0,0.0
23580,2019,6,9.0,2.0,11.0,27.0,11.0,13.0,28.0,384.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,0,53990.0,1.1113169105389886,1.666975365808483,0.37043897017966293,2.0374143359881463,5.18614558251528,5.000926097425449,2.0374143359881463,2.407853306167809,0.0,0.0,0.0
23580,2021,17,6.0,2.0,10.0,17.0,17.0,12.0,21.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,0,44226.0,3.8438927327816215,1.35666802333469,0.45222267444489667,2.261113372224483,7.9138968027856915,3.8438927327816215,3.8438927327816215,2.71333604666938,0.0,0.0,0.0
23580,2022,16,8.0,5.0,11.0,16.0,8.0,13.0,171.0,607.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,0,44643.0,3.5839885312367,1.79199426561835,1.1199964160114688,2.4639921152252313,8.95997132809175,3.5839885312367,1.79199426561835,2.911990681629819,0.0,0.0,0.0
23580,2023,12,9.0,3.0,10.0,27.0,11.0,22.0,416.1,579.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,0,45050.0,2.6637069922308547,1.997780244173141,0.6659267480577137,2.219755826859046,7.547169811320754,5.993340732519423,2.4417314095449503,4.8834628190899005,0.0,0.0,0.0
23580,2024,15,6.0,4.0,6.0,13.0,10.0,15.0,105.5,230.7,31.0,0.0,0.0,0.0,0.0,0.0,,,,0,45416.0,3.3028007750572486,1.3211203100228994,0.8807468733485997,1.3211203100228994,6.825788268451647,2.862427338382949,2.201867183371499,3.3028007750572486,0.0,0.0,0.0
23580,2025,3,8.0,2.0,4.0,10.0,6.0,20.0,110.0,241.3,17.0,0.0,0.0,0.0,0.0,0.0,,,,0,45766.0,0.6555084560590831,1.7480225494908885,0.43700563737272213,0.8740112747454443,3.714547917668138,2.1850281868636108,1.3110169121181663,4.3700563737272216,0.0,0.0,0.0
23586,2003,2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,14652.0,1.365001365001365,0.0,2.047502047502048,0.6825006825006825,4.095004095004096,0.0,0.0,0.0,0.0,0.0,0.0
23586,2006,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,14704.0,2.0402611534276387,0.0,2.0402611534276387,0.0,4.080522306855277,0.0,0.6800870511425463,0.0,0.0,0.0,0.0
23586,2007,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,14738.0,1.3570362328674175,0.0,1.3570362328674175,0.0,2.714072465734835,0.0,0.0,0.0,0.0,0.0,0.0
23586,2012,4,0.0,2.0,1.0,18.0,0.0,7.0,9.2,248.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,14947.0,2.6761222987890547,0.0,1.3380611493945274,0.6690305746972637,4.683214022880846,12.042550344550746,0.0,4.683214022880846,0.0,0.0,0.0
23586,2013,2,3.0,3.0,3.0,8.0,4.0,6.0,20.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,14989.0,1.3343118286743612,2.001467743011542,2.001467743011542,2.001467743011542,7.338715057708987,5.337247314697445,2.6686236573487223,4.002935486023084,0.0,0.0,0.0
23586,2014,2,5.0,1.0,3.0,11.0,0.0,5.0,25.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,15027.0,1.3309376455713051,3.327344113928262,0.6654688227856526,1.9964064683569573,7.320157050642178,7.320157050642178,0.0,3.327344113928262,0.0,0.0,0.0
23586,2015,3,2.0,1.0,6.0,9.0,4.0,5.0,54.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,15073.0,1.9903138061434351,1.32687587076229,0.663437935381145,3.9806276122868702,7.9612552245737405,5.970941418430305,2.65375174152458,3.317189676905725,0.0,0.0,0.0
23586,2016,6,0.0,0.0,3.0,7.0,3.0,24.0,64.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,15114.0,3.969829297340214,0.0,0.0,1.984914648670107,5.954743946010321,4.631467513563583,1.984914648670107,15.879317189360856,0.0,0.0,0.0
23586,2017,7,6.0,5.0,16.0,12.0,2.0,26.0,3.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,0,15142.0,4.622903183199049,3.9624884427420417,3.302073702285035,10.566635847312112,22.454101175538238,7.924976885484083,1.320829480914014,17.170783251882185,0.0,0.0,0.0
23586,2018,11,4.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,0,15172.0,7.250197732665436,2.636435539151068,0.659108884787767,5.931979963089902,16.477722119694175,5.931979963089902,0.659108884787767,0.0,0.0,0.0,0.0
23586,2019,2,3.0,2.0,1.0,8.0,7.0,1.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,15189.0,1.3167423793534794,1.9751135690302193,1.3167423793534794,0.6583711896767397,5.2669695174139175,5.2669695174139175,4.6085983277371785,0.6583711896767397,0.0,0.0,0.0
23586,2020,2,1.0,0.0,2.0,23.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,17834.0,1.12145340361108,0.56072670180554,0.0,1.12145340361108,2.8036335090277,12.896714141527418,0.56072670180554,1.12145340361108,0.0,0.0,0.0
23586,2021,7,1.0,1.0,1.0,12.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,0,18057.0,3.876612947887246,0.553801849698178,0.553801849698178,0.553801849698178,5.538018496981779,6.645622196378136,3.322811098189068,0.553801849698178,0.0,0.0,0.0
23586,2022,5,5.0,1.0,1.0,7.0,5.0,3.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,18242.0,2.7409275298761098,2.7409275298761098,0.548185505975222,0.548185505975222,6.578226071702664,3.837298541826554,2.7409275298761098,1.644556517925666,0.0,0.0,0.0
23586,2023,2,3.0,2.0,1.0,6.0,3.0,4.0,0.0,117.4,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,18411.0,1.0863070990168922,1.6294606485253382,1.0863070990168922,0.5431535495084461,4.345228396067569,3.2589212970506765,1.6294606485253382,2.1726141980337843,0.0,0.0,0.0
23586,2024,5,6.0,4.0,4.0,8.0,2.0,4.0,3.9,55.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,0,18581.0,2.69092083310909,3.229104999730908,2.152736666487272,2.152736666487272,10.225499165814542,4.305473332974544,1.076368333243636,2.152736666487272,0.0,0.0,0.0
23586,2025,11,5.0,0.0,1.0,17.0,1.0,5.0,6.0,83.4,17.0,0.0,0.0,0.0,0.0,0.0,,,,0,18734.0,5.871677164513718,2.6689441656880537,0.0,0.5337888331376107,9.074410163339383,9.074410163339383,0.5337888331376107,2.6689441656880537,0.0,0.0,0.0
23660,2003,12,7.0,22.0,10.0,0.0,15.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,,,,0,87594.0,1.3699568463593397,0.7991414937096147,2.5115875516587898,1.1416307052994497,5.822316597027193,0.0,1.7124460579491747,0.0,0.0,0.0,0.0
23660,2004,6,5.0,9.0,7.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,,,,0,87565.0,0.6852052760806259,0.5710043967338548,1.0278079141209386,0.7994061554273968,3.0834237423628164,0.0,1.2562096728144807,0.0,0.0,0.0,0.0
23660,2006,6,1.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,0,87799.0,0.683379081766307,0.11389651362771785,0.9111721090217428,0.4555860545108714,2.164033758926639,0.0,1.366758163532614,0.0,0.0,0.0,0.0
23660,2007,8,1.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,88004.0,0.9090495886550611,0.11363119858188264,0.11363119858188264,0.45452479432753057,1.590836780146357,0.0,0.7954183900731785,0.0,0.0,0.0,0.0
23660,2009,9,1.0,8.0,4.0,0.0,15.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,0,88463.0,1.0173744955518127,0.11304161061686807,0.9043328849349446,0.4521664424674723,2.4869154335710975,0.0,1.695624159253021,0.0,0.0,0.0,0.0
23660,2010,4,1.0,2.0,5.0,202.0,25.0,61.0,7998.0,1885.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,88701.0,0.45095320233142805,0.11273830058285701,0.22547660116571402,0.563691502914285,1.3528596069942842,22.773136717737117,2.818457514571425,6.877036335554277,0.0,0.0,0.0
23660,2011,7,0.0,0.0,0.0,223.0,23.0,34.0,374.0,782.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,88953.0,0.786932424988477,0.0,0.0,0.0,0.786932424988477,25.069418681775772,2.585635110676425,3.8222432070868884,0.0,0.0,0.0
23660,2012,28,2.0,12.0,6.0,360.0,13.0,86.0,1119.0,1701.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,0,89204.0,3.138872696291646,0.22420519259226043,1.3452311555535628,0.6726155777767814,5.380924622214251,40.356934666606875,1.457333751849693,9.640823281467199,0.0,0.0,0.0
23660,2013,120,27.0,65.0,34.0,482.0,13.0,122.0,1600.0,15751.0,246.0,0.0,0.0,0.0,0.0,0.0,,,,0,89439.0,13.416965753194916,3.018817294468856,7.267523116313913,3.8014736300718925,27.504779794049576,53.89147910866624,1.4535046232627824,13.640581849081498,0.0,0.0,0.0
23660,2014,126,30.0,65.0,33.0,518.0,11.0,209.0,1101.0,7031.0,254.0,0.0,0.0,0.0,0.0,0.0,,,,0,89661.0,14.052932713219795,3.3459363602904273,7.24952878062926,3.68052999631947,28.32892785045895,57.77316782101472,1.22684333210649,23.31002331002331,0.0,0.0,0.0
23660,2015,114,42.0,59.0,34.0,264.0,19.0,245.0,4100.0,9869.0,249.0,0.0,0.0,0.0,0.0,0.0,,,,0,89867.0,12.685412887934392,4.673573169238987,6.565257547264291,3.7833687560506077,27.707612360488277,29.376745635216487,2.1142354813223987,27.262510153894087,0.0,0.0,0.0
23660,2016,185,31.0,29.0,30.0,137.0,8.0,103.0,1150.0,7323.0,275.0,0.0,0.0,0.0,0.0,0.0,,,,0,90093.0,20.53433674092327,3.4408888592898452,3.218896029658242,3.3298924444740434,30.5240140743454,15.206508829764799,0.8879713185264116,11.43263072602755,0.0,0.0,0.0
23660,2017,134,49.0,69.0,85.0,146.0,6.0,88.0,165.0,35982.0,337.0,0.0,0.0,0.0,0.0,0.0,,,,0,90274.0,14.843698074750206,5.427919445244479,7.643396769834061,9.415778629505727,37.33079291933447,16.172984469503955,0.6646431973768749,9.748100228194165,0.0,0.0,0.0
23660,2018,87,53.0,63.0,57.0,116.0,21.0,82.0,243.0,14330.0,260.0,0.0,0.0,0.0,0.0,0.0,,,,0,90406.0,9.623255093688472,5.862442758224011,6.968564033360617,6.304891268278654,28.759153153551757,12.83100679158463,2.3228546777868724,9.07019445612017,0.0,0.0,0.0
23660,2019,104,69.0,76.0,44.0,138.0,19.0,107.0,1610.0,9066.0,293.0,0.0,0.0,0.0,0.0,0.0,,,,0,90487.0,11.493363687601533,7.625404754274095,8.398996540939581,4.862576944754495,32.3803419275697,15.25080950854819,2.0997491352348954,11.824903024743886,0.0,0.0,0.0
23660,2020,47,30.0,42.0,25.0,124.0,21.0,70.0,1906.0,12892.0,144.0,0.0,0.0,0.0,0.0,0.0,,,,0,111416.0,4.218424642780211,2.6926114741150284,3.7696560637610395,2.243842895095857,12.924535075752138,11.129460759675451,1.8848280318805197,6.2827601062684,0.0,0.0,0.0
23660,2021,109,33.0,34.0,33.0,127.0,19.0,74.0,2567.0,16333.0,209.0,0.0,0.0,0.0,0.0,0.0,,,,0,112903.0,9.65430502289576,2.92286298858312,3.01143459429776,2.92286298858312,18.51146559435976,11.24859392575928,1.68286050857816,6.554298822883361,0.0,0.0,0.0
23660,2022,140,33.0,23.0,33.0,117.0,30.0,69.0,614.0,5826.0,229.0,0.0,0.0,0.0,0.0,0.0,,,,0,114033.0,12.277147843168207,2.8938991344610767,2.016960002806205,2.8938991344610767,20.081906114896565,10.260187840361999,2.630817394964615,6.050880008418615,0.0,0.0,0.0
23660,2023,107,41.0,30.0,27.0,125.0,27.0,84.0,436.4,30637.6,205.0,4286500.0,0.0,0.0,2.0,0.0,,0.0,0.0,1,115097.0,9.296506425015421,3.5622127422956287,2.606497128508997,2.3458474156580973,17.811063711478145,10.860404702120821,2.3458474156580973,7.298191959825191,37.24249980451272,0.0,0.0
23660,2024,84,37.0,23.0,28.0,126.0,12.0,115.0,646.5,24468.6,172.0,0.0,0.0,0.0,0.0,0.0,,,,0,116069.0,7.2370744987895135,3.18775900541919,1.9815799222876047,2.412358166263171,14.818771592759479,10.85561174818427,1.033867785541359,9.907899611438022,0.0,0.0,0.0
23660,2025,70,34.0,17.0,26.0,165.0,13.0,108.0,529.3,82385.3,147.0,5272500.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,116988.0,5.983519677231853,2.906280986084043,1.4531404930420215,2.222450165828974,12.56539132218689,14.104010667760797,1.111225082914487,9.23171607344343,45.06872499743564,0.0,0.0
23670,2003,7,1.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,60022.0,1.1662390456832494,0.16660557795474995,0.6664223118189998,0.3332111559094999,2.332478091366499,0.0,0.8330278897737496,0.0,0.0,0.0,0.0
23670,2004,2,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,61621.0,0.32456467762613395,0.0,0.4868470164392009,0.0,0.811411694065335,0.0,0.6491293552522679,0.0,0.0,0.0,0.0
23670,2009,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,36521.0,1.0952602612195723,0.0,0.0,0.0,1.0952602612195723,0.0,0.2738150653048931,0.0,0.0,0.0,0.0
23670,2012,1,1.0,2.0,0.0,14.0,1.0,1.0,150.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,39530.0,0.25297242600556535,0.25297242600556535,0.5059448520111307,0.0,1.0118897040222614,3.5416139640779156,0.25297242600556535,0.25297242600556535,0.0,0.0,0.0
23670,2013,5,1.0,1.0,4.0,25.0,2.0,2.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,40580.0,1.2321340561853131,0.2464268112370626,0.2464268112370626,0.9857072449482503,2.7106949236076883,6.160670280926564,0.4928536224741252,0.4928536224741252,0.0,0.0,0.0
23670,2014,8,8.0,3.0,7.0,22.0,3.0,10.0,43.0,181.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,0,41657.0,1.920445543366061,1.920445543366061,0.7201670787622729,1.6803898504453034,6.241448015939698,5.281225244256667,0.7201670787622729,2.400556929207576,0.0,0.0,0.0
23670,2015,8,4.0,5.0,0.0,21.0,0.0,10.0,52.0,240.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,0,42747.0,1.8714763609142162,0.9357381804571081,1.1696727255713852,0.0,3.9768872669427093,4.912625447399818,0.0,2.3393454511427705,0.0,0.0,0.0
23670,2016,19,4.0,7.0,2.0,28.0,1.0,10.0,93.0,284.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,0,43874.0,4.330583033231527,0.9117016912066371,1.595477959611615,0.45585084560331857,7.293613529653097,6.38191183844646,0.22792542280165928,2.279254228016593,0.0,0.0,0.0
23670,2017,15,5.0,4.0,8.0,34.0,4.0,12.0,95.0,124.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,0,45006.0,3.332888948140248,1.110962982713416,0.8887703861707328,1.7775407723414656,7.110163089365862,7.554548282451229,0.8887703861707328,2.6663111585121984,0.0,0.0,0.0
23670,2018,10,11.0,3.0,9.0,21.0,4.0,6.0,98.0,675.0,33.0,0.0,0.0,0.0,0.0,0.0,,,,0,46145.0,2.1670820240546105,2.3837902264600714,0.6501246072163831,1.9503738216491493,7.151370679380214,4.550872250514682,0.8668328096218443,1.3002492144327662,0.0,0.0,0.0
23670,2019,9,11.0,3.0,9.0,21.0,1.0,6.0,99.0,302.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,0,47282.0,1.903472780339241,2.326466731525739,0.634490926779747,1.903472780339241,6.767903218983968,4.44143648745823,0.211496975593249,1.268981853559494,0.0,0.0,0.0
23670,2020,12,3.0,2.0,4.0,15.0,2.0,11.0,131.0,359.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,0,49331.0,2.432547485354037,0.6081368713385092,0.4054245808923395,0.810849161784679,4.256958099369565,3.0406843566925463,0.4054245808923395,2.229835194907867,0.0,0.0,0.0
23670,2021,6,12.0,1.0,2.0,6.0,9.0,10.0,102.0,406.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,0,49458.0,1.213150551983501,2.426301103967002,0.20219175866391684,0.4043835173278337,4.246026931942254,1.213150551983501,1.8197258279752517,2.0219175866391685,0.0,0.0,0.0
